 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,5850707,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.683678058,1950235.667,3302493.87,5763295,121,5850707,2925353.5,4013455.359,5763295,87412,0,0.0,0.0,0,0,0,0,0,0,104,40,0.512758544,0.170919515,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,14480,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60906185,16,18,11841,705,4380,0,740.0625,1381.919943,481,0,39.16666667,115.3058592,205.988932,0.558235588,1845641.97,3908657.256,10000000,4,60900000,4060412.333,5062541.95,10100000,16,60900000,3579899.118,4935646.487,10100000,4,0,0,0,0,332,444,0.2626991,0.295536488,0,4380,358.4571429,987.6450405,975442.7261,0,0,0,1,0,0,0,0,1,369.0,740.0625,39.16666667,332,0,0,0,0,0,0,16,11841,18,705,8192,201,15,20,78310.66667,74808.68087,231013,47573,10000000.0,12382.71099,10000000,9984398,BENIGN
443,117954364,13,13,616,4678,194,0,47.38461538,64.26318083,1430,0,359.8461538,585.4852469,44.88176461,0.220424231,4718174.56,16200000.0,58900000,1,118000000,9829530.333,22800000.0,58900000,220,118000000,9822288.5,22800000.0,59000000,1,0,0,0,0,272,272,0.110212116,0.110212116,0,1430,196.0740741,431.3487725,186061.7635,0,0,0,1,0,0,0,0,1,203.6153846,47.38461538,359.8461538,272,0,0,0,0,0,0,13,616,13,4678,8192,351,12,20,314308.5,321739.9494,541813,86804,58600000.0,419411.902,58900000,58300000,BENIGN
80,83,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,144578.3133,24096.38554,83.0,0.0,83,83,83,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0,0,0,40,0,24096.38554,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16233,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30115,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,4250.373568,66.412087,30115.0,0.0,30115,30115,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,33.2060435,33.2060435,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,32,0,0,0,0,0,0,1,56,1,72,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48005,1,1,101,165,101,101,101.0,0.0,165,165,165.0,0.0,5541.08947,41.66232684,48005.0,0.0,48005,48005,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.83116342,20.83116342,101,165,122.3333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,183.5,101.0,165.0,32,0,0,0,0,0,0,1,101,1,165,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56158,15,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,800000.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,66666.66667,66666.66667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,114,16256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
44438,4,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,7750000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,96,0,750000.0,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,96,0,0,0,0,0,0,3,31,0,0,110,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23359,1,1,61,107,61,61,61.0,0.0,107,107,107.0,0.0,7192.088702,85.6201036,23359.0,0.0,23359,23359,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.8100518,42.8100518,61,107,76.33333333,26.55811238,705.3333333,0,0,0,0,0,0,0,0,1,114.5,61.0,107.0,32,0,0,0,0,0,0,1,61,1,107,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,139819,1,1,51,179,51,51,51.0,0.0,179,179,179.0,0.0,1644.983872,14.30420758,139819.0,0.0,139819,139819,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7.152103791,7.152103791,51,179,93.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,140.5,51.0,179.0,20,0,0,0,0,0,0,1,51,1,179,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61057,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,5306.516861,65.51255384,20352.33333,35247.8113,61053,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,64,32.75627692,32.75627692,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,78925,1,1,60,76,60,60,60.0,0.0,76,76,76.0,0.0,1723.154894,25.34051315,78925.0,0.0,78925,78925,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,12.67025657,12.67025657,60,76,65.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,98.0,60.0,76.0,20,0,0,0,0,0,0,1,60,1,76,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
15011,8852,2,1,44,6,38,6,22.0,22.627417,6,6,6.0,0.0,5648.44103,338.9064618,4426.0,6117.887871,8752,100,8852,8852.0,0.0,8852,8852,0,0.0,0.0,0,0,1,0,0,0,40,20,225.9376412,112.9688206,6,38,22.0,18.47520861,341.3333333,0,1,0,0,1,0,0,0,0,29.33333333,22.0,6.0,40,0,0,0,0,0,0,2,44,1,6,351,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31268,2,2,92,348,46,46,46.0,0.0,174,174,174.0,0.0,14071.89459,127.9263144,10422.66667,17844.01536,31027,50,50,50.0,0.0,50,50,191,191.0,0.0,191,191,0,0,0,0,40,64,63.96315722,63.96315722,46,174,97.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,121.5,46.0,174.0,40,0,0,0,0,0,0,2,92,2,348,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49705,44,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,272727.2727,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,22727.27273,22727.27273,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,5840,64240,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54450,42,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.2857,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23809.52381,23809.52381,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57052,32,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,31250.0,31250.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,128,301,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
44344,48,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,250000.0,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,40,0,41666.66667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5114,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51259,80,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12500.0,12500.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,370,333,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,46,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,673913.0435,43478.26087,46.0,0.0,46,46,46,46.0,0.0,46,46,0,0.0,0.0,0,0,1,0,0,0,64,0,43478.26087,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,361,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49319,2,2,106,194,53,53,53.0,0.0,97,97,97.0,0.0,6082.848395,81.10464527,16439.66667,28470.00784,49314,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,40,40.55232263,40.55232263,53,97,70.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,88.25,53.0,97.0,64,0,0,0,0,0,0,2,106,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56386,4,2,0,280,0,274,6,140.0,189.5046174,0,0,0.0,0.0,70000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,274,184.6666667,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,277.0,140.0,0.0,40,0,0,0,0,0,0,2,280,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50866,25,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,480000.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,40000.0,40000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,194,16153,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,275,2,2,66,166,33,33,33.0,0.0,83,83,83.0,0.0,843636.3636,14545.45455,91.66666667,152.7099647,268,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,7272.727273,7272.727273,33,83,53.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,66.25,33.0,83.0,40,0,0,0,0,0,0,2,66,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4069306,9,7,587,726,357,0,65.22222222,119.2484568,533,0,103.7142857,195.4965595,322.6594412,3.931874379,271287.0667,1031230.649,3998846,3,4069153,508644.125,1410324.056,3998940,3,4049685,674947.5,1628434.719,3998879,229,0,0,0,0,204,152,2.211679338,1.720195041,0,533,77.23529412,149.0065139,22202.94118,0,0,0,1,0,0,0,0,0,82.0625,65.22222222,103.7142857,204,0,0,0,0,0,0,9,587,7,726,65535,31,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
33722,691,3,0,248,0,217,0,82.66666667,117.3641058,0,0,0.0,0.0,358900.1447,4341.534009,345.5,482.9539316,687,4,691,345.5,482.9539316,687,4,0,0.0,0.0,0,0,0,0,0,0,96,0,4341.534009,0.0,0,217,62.0,104.361551,10891.33333,0,0,0,0,1,0,0,0,0,82.66666667,82.66666667,0.0,96,0,0,0,0,0,0,3,248,0,0,30,-1,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23647,1,1,45,61,45,45,45.0,0.0,61,61,61.0,0.0,4482.598215,84.57732482,23647.0,0.0,23647,23647,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.28866241,42.28866241,45,61,50.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,75.5,45.0,61.0,20,0,0,0,0,0,0,1,45,1,61,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,27418654,2,2,97,322,50,47,48.5,2.121320344,187,135,161.0,36.76955262,15.28156707,0.145886082,9139551.333,15800000.0,27300000,30982,27400000,27400000.0,0.0,27400000,27400000,27400000,27400000.0,0.0,27400000,27400000,0,0,0,0,72,52,0.072943041,0.072943041,47,187,93.2,64.57708572,4170.2,0,0,0,0,0,0,0,0,1,116.5,48.5,161.0,72,0,0,0,0,0,0,2,97,2,322,-1,-1,1,32,50631.0,0.0,50631,50631,27300000.0,0.0,27300000,27300000,BENIGN
443,117476075,21,24,994,21226,296,0,47.33333333,77.98867439,1971,0,884.4166667,705.2024635,189.1448961,0.38305672,2669910.795,12300000.0,58800000,2,117000000,5873803.75,18000000.0,58800000,16,117000000,5103866.565,16900000.0,58800000,2,0,0,0,0,432,492,0.178759803,0.204296917,0,1971,483.0434783,660.7443263,436583.0647,0,0,0,1,0,0,0,0,1,493.7777778,47.33333333,884.4166667,432,0,0,0,0,0,0,21,994,24,21226,8192,360,20,20,158319.5,102586.3447,230859,85780,58500000.0,342963.7594,58800000,58300000,BENIGN
53,23972,1,1,44,90,44,44,44.0,0.0,90,90,90.0,0.0,5589.854831,83.43066911,23972.0,0.0,23972,23972,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.71533456,41.71533456,44,90,59.33333333,26.55811238,705.3333333,0,0,0,0,0,0,0,0,1,89.0,44.0,90.0,32,0,0,0,0,0,0,1,44,1,90,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5228735,7,4,635,168,517,0,90.71428571,190.7072051,168,0,42.0,84.0,153.5744305,2.103759322,522873.5,1591416.571,5051549,3,5228735,871455.8333,2085624.207,5128583,3,140783,46927.66667,52220.37986,103428,436,0,0,0,0,232,136,1.338755932,0.76500339,0,517,66.91666667,150.8487854,22755.35606,0,0,0,1,0,0,0,0,0,73.0,90.71428571,42.0,232,0,0,0,0,0,0,7,635,4,168,29200,340,3,32,177183.0,0.0,177183,177183,5051549.0,0.0,5051549,5051549,BENIGN
53,60926,1,1,41,319,41,41,41.0,0.0,319,319,319.0,0.0,5908.807406,32.82670781,60926.0,0.0,60926,60926,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.4133539,16.4133539,41,319,133.6666667,160.5033748,25761.33333,0,0,0,0,0,0,0,0,1,200.5,41.0,319.0,20,0,0,0,0,0,0,1,41,1,319,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,94091,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,41279.18717,127.5361087,8553.727273,15728.59307,40246,48,94091,15681.83333,20695.1536,44357,184,44719,11179.75,19743.68148,40681,48,0,0,0,0,152,112,74.39606339,53.14004528,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,60218931,9,10,3015,299,2973,0,335.0,989.2519901,281,0,29.9,88.27287239,55.03252789,0.315515398,3345496.167,4774540.493,10000000,3,50600000,6329512.375,5167458.474,10100000,6367,60100000,6679435.0,4984987.354,10100000,3,0,0,0,0,192,272,0.149454662,0.166060736,0,2973,165.7,663.6787508,440469.4842,0,0,0,1,0,0,0,0,1,174.4210526,335.0,29.9,192,0,0,0,0,0,0,9,3015,10,299,8192,129,8,20,136610.8,74116.26737,269194,103432,9990609.0,22837.79778,10000000,9949756,BENIGN
443,224840,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,17274.50632,53.37128625,20440.0,33534.37177,85200,11,224840,37473.33333,41893.51416,93095,627,98395,24598.75,44083.04176,90511,54,0,0,0,0,152,112,31.13325031,22.23803594,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49860,1,1,52,116,52,52,52.0,0.0,116,116,116.0,0.0,3369.434416,40.11231448,49860.0,0.0,49860,49860,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.05615724,20.05615724,52,116,73.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,110.0,52.0,116.0,20,0,0,0,0,0,0,1,52,1,116,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5928456,8,6,378,3688,197,0,47.25,73.61046121,1460,0,614.6666667,681.9544462,685.8446786,2.361491761,456035.0769,1588217.772,5741473,1,5928456,846922.2857,2158624.821,5741473,1,103923,20784.6,30150.42023,68468,47,0,0,0,0,172,132,1.349423863,1.012067898,0,1460,271.0666667,503.2631329,253273.781,0,0,0,1,0,0,0,0,0,290.4285714,47.25,614.6666667,172,0,0,0,0,0,0,8,378,6,3688,8192,946,7,20,186982.0,0.0,186982,186982,5741473.0,0.0,5741473,5741473,BENIGN
80,115525301,16,14,517,752,433,0,32.3125,106.8604815,746,0,53.71428571,199.2599495,10.98460674,0.259683374,3983631.069,4857890.853,10000000,119,116000000,7701686.733,4131559.88,10000000,119,110000000,8492939.077,3756183.175,10000000,21975,0,0,0,0,332,424,0.1384978,0.121185575,0,746,40.93548387,151.9427382,23086.5957,0,0,0,1,0,0,0,0,0,42.3,32.3125,53.71428571,332,0,0,0,0,0,0,16,517,14,752,8192,343,15,20,59487.72727,75603.91596,287442,36610,9977627.909,60155.03332,10000000,9796804,BENIGN
443,5161669,7,4,635,168,517,0,90.71428571,190.7072051,168,0,42.0,84.0,155.569836,2.131093644,516166.9,1569292.457,4981882,4,5161669,860278.1667,2056880.381,5058722,4,143227,47742.33333,50403.81559,102480,3245,0,0,0,0,232,136,1.356150501,0.774943143,0,517,66.91666667,150.8487854,22755.35606,0,0,0,1,0,0,0,0,0,73.0,90.71428571,42.0,232,0,0,0,0,0,0,7,635,4,168,29200,340,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,432331,5,5,443,1786,431,0,88.6,191.4309275,1774,0,357.2,792.0209593,5155.771851,23.13042553,48036.77778,85330.08671,250839,2,181492,45373.0,51240.43843,90259,269,342142,85535.5,117904.9246,250890,773,0,0,0,0,124,124,11.56521277,11.56521277,0,1774,202.6363636,536.7778447,288130.4545,0,0,0,1,0,0,0,0,1,222.9,88.6,357.2,124,0,0,0,0,0,0,5,443,5,1786,8192,946,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4782211,5,1,117,41,45,0,23.4,21.96132965,41,41,41.0,0.0,33.03911099,1.254649784,956442.2,2118951.156,4746841,1,4782211,1195552.75,2367582.858,4746841,1,0,0.0,0.0,0,0,1,0,0,0,160,32,1.045541487,0.209108297,0,45,28.42857143,19.88179354,395.2857143,0,1,0,0,1,0,0,0,0,33.16666667,23.4,41.0,160,0,0,0,0,0,0,5,117,1,41,2139,162,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
45676,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,4998,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,165,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,1212121.212,24242.42424,55.0,54.83611948,113,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,12121.21212,12121.21212,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,177,2,2,68,250,34,34,34.0,0.0,125,125,125.0,0.0,1796610.169,22598.87006,59.0,96.99484522,171,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,11299.43503,11299.43503,34,125,70.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,64,0,0,0,0,0,0,2,68,2,250,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,47353,3,4,438,859,438,0,146.0,252.8794179,859,0,214.75,429.5,27390.02809,147.8259033,7892.166667,11875.66307,23395,3,23560,11780.0,16071.12292,23144,416,24305,8101.666667,13689.2234,23907,3,0,0,0,0,104,136,63.35395857,84.47194476,0,859,162.125,320.5907215,102778.4107,0,0,0,1,0,0,0,0,1,185.2857143,146.0,214.75,104,0,0,0,0,0,0,3,438,4,859,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1995978,7,6,1576,1088,1008,0,225.1428571,393.9392629,951,0,181.3333333,381.0195096,1334.68405,6.51309784,166331.5,563040.3333,1953896,49,42082,7013.666667,16235.29343,40147,141,1995677,399135.4,890338.5089,1991821,460,0,0,0,0,232,200,3.507052683,3.006045157,0,1008,190.2857143,361.854503,130938.6813,0,0,0,1,0,0,0,0,0,204.9230769,225.1428571,181.3333333,232,0,0,0,0,0,0,7,1576,6,1088,29200,8,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23596,1,1,44,108,44,44,44.0,0.0,108,108,108.0,0.0,6441.769791,84.76012884,23596.0,0.0,23596,23596,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.38006442,42.38006442,44,108,65.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,98.0,44.0,108.0,32,0,0,0,0,0,0,1,44,1,108,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5614207,8,6,394,3716,213,0,49.25,78.32669678,1460,0,619.3333333,679.9090135,732.0713326,2.493673639,431862.0769,1466391.779,5309232,4,5614207,802029.5714,1989064.95,5309232,4,80736,16147.2,19850.19238,43176,242,0,0,0,0,172,132,1.424956365,1.068717274,0,1460,274.0,503.4902467,253502.4286,0,0,0,1,0,0,0,0,0,293.5714286,49.25,619.3333333,172,0,0,0,0,0,0,8,394,6,3716,8192,119,7,20,304971.0,0.0,304971,304971,5309232.0,0.0,5309232,5309232,BENIGN
443,62212419,15,11,1346,2762,1029,0,89.73333333,265.977568,2212,0,251.0909091,664.9824741,66.031832,0.417922987,2488496.76,4375831.398,10200000,5,62200000,4443744.214,5135355.189,10300000,189,62200000,6216425.6,5088718.721,10300000,2289,0,0,0,0,488,360,0.241109416,0.176813572,0,2212,152.1481481,464.1660598,215450.1311,0,0,0,1,0,0,0,0,0,158.0,89.73333333,251.0909091,488,0,0,0,0,0,0,15,1346,11,2762,29200,127,3,32,258216.6667,513465.6666,1306322,47888,10100000.0,149732.0194,10200000,9844094,BENIGN
48834,137604,3,0,1983,0,1983,0,661.0,1144.885584,0,0,0.0,0.0,14410.91829,21.80169181,68802.0,97295.06466,137600,4,137604,68802.0,97295.06466,137600,4,0,0.0,0.0,0,0,0,0,0,0,96,0,21.80169181,0.0,0,1983,495.75,991.5,983072.25,0,0,0,0,1,0,0,0,0,661.0,661.0,0.0,96,0,0,0,0,0,0,3,1983,0,0,235,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60669835,15,11,710,3622,402,0,47.33333333,112.4396134,3234,0,329.2727273,967.6429187,71.40286437,0.428549047,2426793.4,4334709.68,10000000,30,60700000,4333559.643,5116799.956,10100000,90,60600000,6061908.3,5119355.614,10100000,2928,0,0,0,0,488,360,0.247239835,0.181309212,0,3234,160.4444444,622.3872362,387365.8718,0,0,0,1,0,0,0,0,0,166.6153846,47.33333333,329.2727273,488,0,0,0,0,0,0,15,710,11,3622,29200,114,3,32,127616.6667,187758.4706,510877,50881,9984002.5,82641.7664,10000000,9817965,BENIGN
56568,17,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17,17,17,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0,0,0,64,0,117647.0588,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,175,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31070,2,2,62,236,31,31,31.0,0.0,118,118,118.0,0.0,9591.245575,128.7415513,10356.66667,17888.06086,31012,4,54,54.0,0.0,54,54,4,4.0,0.0,4,4,0,0,0,0,40,40,64.37077567,64.37077567,31,118,65.8,47.6518625,2270.7,0,0,0,0,0,0,0,0,1,82.25,31.0,118.0,40,0,0,0,0,0,0,2,62,2,236,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6015284,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,1.994918278,0.664972759,2005094.667,3447610.538,5986017,92,6015284,3007642.0,4212058.319,5986017,29267,0,0.0,0.0,0,0,0,0,0,0,72,32,0.49872957,0.16624319,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
