 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
52698,0,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,inf,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,0.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,286,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,73673311,2,2,112,208,56,56,56.0,0.0,124,84,104.0,28.28427125,4.343499643,0.054293746,24600000.0,42400000.0,73600000,30172,73600000,73600000.0,0.0,73600000,73600000,73600000,73600000.0,0.0,73600000,73600000,0,0,0,0,40,60,0.027146873,0.027146873,56,124,75.2,29.85297305,891.2,0,0,0,0,0,0,0,0,1,94.0,56.0,104.0,40,0,0,0,0,0,0,2,112,2,208,-1,-1,1,20,30172.0,0.0,30172,30172,73600000.0,0.0,73600000,73600000,BENIGN
53,181,2,2,68,324,34,34,34.0,0.0,162,162,162.0,0.0,2165745.856,22099.44751,60.33333333,98.43949072,174,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11049.72376,11049.72376,34,162,85.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,106.5,34.0,162.0,40,0,0,0,0,0,0,2,68,2,324,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50703,4,2,200,156,50,50,50.0,0.0,78,78,78.0,0.0,7021.280792,118.3361931,10140.6,14386.82409,30694,3,30700,10233.33333,17719.45711,30694,3,4,4.0,0.0,4,4,0,0,0,0,80,64,78.89079542,39.44539771,50,78,58.0,13.66260102,186.6666667,0,0,0,0,0,0,0,0,0,67.66666667,50.0,78.0,80,0,0,0,0,0,0,4,200,2,156,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1498355,58,96,4268,145052,1074,0,73.5862069,221.4637141,2920,0,1510.958333,639.0204826,99655.95603,102.7793814,9793.169935,91257.86527,1125899,1,1474576,25869.75439,148977.391,1125899,68,1474895,15525.21053,118392.9711,1150551,1,0,0,0,0,1172,1932,38.70911767,64.07026372,0,2920,963.3548387,872.4575809,761182.2304,0,0,0,1,0,0,0,0,1,969.6103896,73.5862069,1510.958333,1172,0,0,0,0,0,0,58,4268,96,145052,8192,82,57,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53617,67,3,1,37,0,37,0,12.33333333,21.36195996,0,0,0.0,0.0,552238.806,59701.49254,22.33333333,23.86070689,49,3,18,9.0,8.485281374,15,3,0,0.0,0.0,0,0,0,0,0,0,96,32,44776.1194,14925.37313,0,37,7.4,16.54690303,273.8,0,0,0,0,1,0,0,0,0,9.25,12.33333333,0.0,96,0,0,0,0,0,0,3,37,1,0,1120,65535,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
18804,240,2,1,37,6,31,6,18.5,17.67766953,6,6,6.0,0.0,179166.6667,12500.0,120.0,21.21320344,135,105,240,240.0,0.0,240,240,0,0.0,0.0,0,0,1,0,0,0,40,20,8333.333333,4166.666667,6,31,18.5,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,24.66666667,18.5,6.0,40,0,0,0,0,0,0,2,37,1,6,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53191,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,381,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118299440,22,19,998,5064,611,0,45.36363636,136.7808624,1418,0,266.5263158,505.9396504,51.24284612,0.346578141,2957486.0,4486126.535,10000000,3,118000000,5633306.667,4879084.248,10000000,3,113000000,6282078.278,4887999.992,10000000,47,0,0,0,0,712,616,0.185968759,0.160609382,0,1418,144.3333333,366.9402601,134645.1545,0,0,0,1,0,0,0,0,0,147.8536585,45.36363636,266.5263158,712,0,0,0,0,0,0,22,998,19,5064,29200,358,4,32,249855.5,737779.4882,2592620,36654,9608430.917,1392963.391,10000000,5185181,BENIGN
80,387,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5167.958656,387.0,0.0,387,387,387,387.0,0.0,387,387,0,0.0,0.0,0,0,0,0,0,0,64,0,5167.958656,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,242,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,14895882,8,8,1200,1659,392,0,150.0,200.4053036,545,0,207.375,279.5874192,191.9322401,1.074122365,993058.8,1939008.88,4958381,59,9937501,1419643.0,2191255.16,4637071,13160,14800000,2115722.571,2546136.955,5000539,45257,0,0,0,0,172,172,0.537061182,0.537061182,0,545,168.1764706,233.390562,54471.15441,0,0,0,1,0,0,0,0,1,178.6875,150.0,207.375,172,0,0,0,0,0,0,8,1200,8,1659,8192,64,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54898,5835430,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2.056403727,0.342733954,5835430.0,0.0,5835430,5835430,5835430,5835430.0,0.0,5835430,5835430,0,0.0,0.0,0,0,0,0,0,0,40,0,0.342733954,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,11256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30962,2,2,168,332,84,84,84.0,0.0,166,166,166.0,0.0,16148.8276,129.1906208,10320.66667,17830.90055,30910,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,64.59531038,64.59531038,84,166,116.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,146.0,84.0,166.0,40,0,0,0,0,0,0,2,168,2,332,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,346,2,2,74,178,37,37,37.0,0.0,89,89,89.0,0.0,728323.6994,11560.69364,115.3333333,198.0311423,344,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,5780.346821,5780.346821,37,89,57.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,72.25,37.0,89.0,64,0,0,0,0,0,0,2,74,2,178,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30816,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,7333.852544,129.8026999,10272.0,17786.42974,30810,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,64.90134995,64.90134995,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,40,0,0,0,0,0,0,2,68,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60669,1,1,44,131,44,44,44.0,0.0,131,131,131.0,0.0,2884.504442,32.96576505,60669.0,0.0,60669,60669,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,16.48288253,16.48288253,44,131,73.0,50.22947342,2523.0,0,0,0,0,0,0,0,0,1,109.5,44.0,131.0,20,0,0,0,0,0,0,1,44,1,131,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
42988,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,86,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,107997073,21,19,1463,5573,524,0,69.66666667,158.2609659,1460,0,293.3157895,529.5630329,65.14991383,0.370380408,2769155.718,4439646.446,10000000,2,108000000,5399853.65,4993283.906,10100000,15437,108000000,5997007.556,4917744.959,10100000,48,0,0,0,0,432,500,0.194449714,0.175930694,0,1460,171.6097561,389.8051358,151948.0439,0,0,0,1,0,0,0,0,0,175.9,69.66666667,293.3157895,432,0,0,0,0,0,0,21,1463,19,5573,8192,118,20,20,91484.18182,128427.453,478246,50467,9726418.727,858291.8743,10000000,7141388,BENIGN
53,217,2,2,66,258,33,33,33.0,0.0,129,129,129.0,0.0,1493087.558,18433.17972,72.33333333,84.18036192,166,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,9216.589862,9216.589862,33,129,71.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,89.25,33.0,129.0,40,0,0,0,0,0,0,2,66,2,258,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,211,2,2,48,160,24,24,24.0,0.0,80,80,80.0,0.0,985781.9905,18957.34597,70.33333333,37.81974793,114,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,9478.672986,9478.672986,24,80,46.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,58.0,24.0,80.0,40,0,0,0,0,0,0,2,48,2,160,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53216,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4972,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,665870,2,2,68,292,34,34,34.0,0.0,146,146,146.0,0.0,540.6460721,6.007178578,221956.6667,384395.1911,665818,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,80,3.003589289,3.003589289,34,146,78.8,61.34492644,3763.2,0,0,0,0,0,0,0,0,1,98.5,34.0,146.0,40,0,0,0,0,0,0,2,68,2,292,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
44594,2,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,15500000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,64,0,1000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,114,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5174958,5,5,498,1386,486,0,99.6,216.0249986,687,0,277.2,374.1025261,364.0609257,1.932382833,574995.3333,1554237.826,4715818,16,459140,114785.0,123247.7439,289733,159,5088870,1272217.5,2298724.99,4715834,731,0,0,0,0,124,112,0.966191416,0.966191416,0,687,171.2727273,292.8481145,85760.01818,0,0,0,1,0,0,0,0,1,188.4,99.6,277.2,124,0,0,0,0,0,0,5,498,5,1386,8192,60,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56364,4936,2,1,280,6,274,6,140.0,189.5046174,6,6,6.0,0.0,57941.65316,607.7795786,2468.0,3452.095306,4909,27,4936,4936.0,0.0,4936,4936,0,0.0,0.0,0,0,1,0,0,0,40,20,405.1863857,202.5931929,6,274,140.0,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,186.6666667,140.0,6.0,40,0,0,0,0,0,0,2,280,1,6,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23524,2,2,70,126,35,35,35.0,0.0,63,63,63.0,0.0,8331.916341,170.039109,7841.333333,13576.39158,23518,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,85.0195545,85.0195545,35,63,46.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,57.75,35.0,63.0,40,0,0,0,0,0,0,2,70,2,126,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,161,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1217391.304,24844.7205,53.66666667,86.89265408,154,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,12422.36025,12422.36025,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54060,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23255.81395,23255.81395,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,130,400,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,22282165,3,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.314152597,3713694.167,5069384.151,10200000,38700,20500000,10200000.0,31.81980515,10200000,10200000,22200000,7414488.333,4894006.842,10200000,1763376,0,0,0,0,96,128,0.134636827,0.17951577,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,4,0,367,1073,0,32,38794.0,132.9360749,38888,38700,10200000.0,164.75588,10200000,10200000,BENIGN
80,45113125,6,5,36,0,6,6,6.0,0.0,0,0,0.0,0.0,0.797993932,0.243831479,4511312.5,4960259.119,10000000,23511,45100000,9022625.0,2238616.052,10000000,5018067,40100000,10000000.0,565.8824966,10000000,10000000,0,0,0,0,120,160,0.132998989,0.110832491,0,6,3.5,3.089571903,9.545454545,0,0,0,0,1,0,0,0,0,3.818181818,6.0,0.0,120,0,0,0,0,0,0,6,36,5,0,253,296,5,20,23632.5,84.20015835,23697,23511,10000000.0,651.520785,10000000,9999380,BENIGN
53,138,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,1449275.362,28985.50725,46.0,74.47818473,132,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,14492.75362,14492.75362,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,226589,13,10,1081,3562,449,0,83.15384615,128.4723356,1460,0,356.2,589.8807412,20490.84466,101.5053688,10299.5,18000.04996,53140,3,226589,18882.41667,23156.98823,59463,3,170332,18925.77778,26017.5716,61213,3,0,0,0,0,272,212,57.37259973,44.13276902,0,1460,193.4583333,405.9418441,164788.7808,0,0,0,1,0,0,0,0,0,201.8695652,83.15384615,356.2,272,0,0,0,0,0,0,13,1081,10,3562,8192,118,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23499,1,1,45,77,45,45,45.0,0.0,77,77,77.0,0.0,5191.710286,85.11000468,23499.0,0.0,23499,23499,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,42.55500234,42.55500234,45,77,55.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,83.5,45.0,77.0,32,0,0,0,0,0,0,1,45,1,77,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,47,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,659574.4681,42553.19149,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0.0,0.0,0,0,1,0,0,0,64,0,42553.19149,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,252,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
40942,70,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,528571.4286,42857.14286,35.0,45.254834,67,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,20,28571.42857,14285.71429,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,1006,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118064791,18,18,912,14508,416,0,50.66666667,107.2786367,2299,0,806.0,745.7339062,130.6062533,0.304917323,3373279.743,13900000.0,59000000,1,118000000,6944987.706,19600000.0,59000000,18,118000000,6942944.235,19600000.0,59000000,3,0,0,0,0,584,584,0.152458661,0.152458661,0,2299,416.7567568,644.6993014,415637.1892,0,0,0,1,0,0,0,0,1,428.3333333,50.66666667,806.0,584,0,0,0,0,0,0,18,912,18,14508,29200,122,6,32,108763.0,104617.8625,182739,34787,58900000.0,92343.90298,59000000,58800000,BENIGN
49359,163,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12269.93865,163.0,0.0,163,163,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6134.969325,6134.969325,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,22,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117457982,41,47,1390,60808,517,0,33.90243902,113.3255939,3063,0,1293.787234,1100.040907,529.5340422,0.749204086,1350091.747,3367462.467,10000000,3,117000000,2936449.55,4511611.461,10000000,3,112000000,2438475.826,4315059.919,10000000,174,0,0,0,0,1320,1512,0.349060994,0.400143091,0,3063,698.8539326,1019.303846,1038980.331,0,0,0,1,0,0,0,0,1,706.7954545,33.90243902,1293.787234,1320,0,0,0,0,0,0,41,1390,47,60808,29200,1006,5,32,163767.0833,486774.6073,1709484,23108,9624397.833,1373820.347,10000000,5262008,BENIGN
53,235,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,1429787.234,17021.2766,78.33333333,94.23552055,184,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,8510.638298,8510.638298,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,64,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,10119325,8,10,3206,5869,2887,0,400.75,1007.336623,1713,0,586.9,722.1593314,896.7989466,1.77877477,595254.4118,2421019.589,9990083,3,129239,18462.71429,20462.61519,48856,216,10100000,1120743.333,3330544.722,10000000,3,0,0,0,0,264,328,0.790566564,0.988208206,0,2887,477.6315789,822.9867834,677307.2456,0,0,0,1,0,0,0,0,1,504.1666667,400.75,586.9,264,0,0,0,0,0,0,8,3206,10,5869,29200,71,3,32,129239.0,0.0,129239,129239,9990083.0,0.0,9990083,9990083,BENIGN
54001,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5114,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57194,255,2,1,280,6,274,6,140.0,189.5046174,6,6,6.0,0.0,1121568.627,11764.70588,127.5,84.14570696,187,68,255,255.0,0.0,255,255,0,0.0,0.0,0,0,1,0,0,0,40,20,7843.137255,3921.568627,6,274,140.0,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,186.6666667,140.0,6.0,40,0,0,0,0,0,0,2,280,1,6,60,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3289,18,12,0,216,0,18,18,18.0,0.0,0,0,0.0,0.0,12000000.0,666666.6667,1.636363636,1.501514387,6,1,18,1.636363636,1.501514387,6,1,0,0.0,0.0,0,0,0,0,0,0,240,0,666666.6667,0.0,18,18,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0,19.5,18.0,0.0,240,0,0,0,0,0,0,12,216,0,0,-1,-1,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,105842,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18.8960904,105842.0,0.0,105842,105842,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9.448045199,9.448045199,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,130,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,180,2,2,94,206,47,47,47.0,0.0,103,103,103.0,0.0,1666666.667,22222.22222,60.0,63.85138996,129,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,40,11111.11111,11111.11111,47,103,69.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,86.75,47.0,103.0,64,0,0,0,0,0,0,2,94,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51195,65,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,661538.4615,46153.84615,32.5,41.71930009,62,3,65,32.5,41.71930009,62,3,0,0.0,0.0,0,0,0,0,0,0,60,0,46153.84615,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,67,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,259,2,2,88,152,44,44,44.0,0.0,76,76,76.0,0.0,926640.9266,15444.01544,86.33333333,144.3375673,253,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,7722.007722,7722.007722,44,76,56.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,71.0,44.0,76.0,64,0,0,0,0,0,0,2,88,2,152,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50616,1,1,44,72,44,44,44.0,0.0,72,72,72.0,0.0,2291.76545,39.51319741,50616.0,0.0,50616,50616,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.7565987,19.7565987,44,72,53.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,80.0,44.0,72.0,32,0,0,0,0,0,0,1,44,1,72,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,134,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1194029.851,29850.74627,44.66666667,72.16878365,128,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,14925.37313,14925.37313,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1355322,7,6,949,1003,517,0,135.5714286,212.8010473,842,0,167.1666667,336.8135488,1440.248148,9.591816557,112943.5,272611.459,963599,41,391723,65287.16667,71730.55941,154044,530,1239197,247839.4,424967.1268,1000820,575,0,0,0,0,232,200,5.1648243,4.426992257,0,842,139.4285714,257.6645745,66391.03297,0,0,0,1,0,0,0,0,0,150.1538462,135.5714286,167.1666667,232,0,0,0,0,0,0,7,949,6,1003,29200,243,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,325432,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,11934.90499,36.87406278,29584.72727,43101.11078,113233,18,325432,54238.66667,54060.73858,113233,976,118555,29638.75,44959.40229,95074,54,0,0,0,0,152,112,21.50986996,15.36419283,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,134517,2,2,96,344,48,48,48.0,0.0,172,172,172.0,0.0,3270.962035,29.7360185,44839.0,77659.09605,134512,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,64,64,14.86800925,14.86800925,48,172,97.6,67.91759713,4612.8,0,0,0,0,0,0,0,0,1,122.0,48.0,172.0,64,0,0,0,0,0,0,2,96,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32280,2,2,66,180,33,33,33.0,0.0,90,90,90.0,0.0,7620.817844,123.9157373,10760.0,18591.8476,32228,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,64,61.95786865,61.95786865,33,90,55.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,69.75,33.0,90.0,64,0,0,0,0,0,0,2,66,2,180,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
36376,25,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,40000.0,40000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,374,287,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,72308,2,2,72,158,36,36,36.0,0.0,79,79,79.0,0.0,3180.837528,55.31891354,24102.66667,41743.57917,72304,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,80,27.65945677,27.65945677,36,79,53.2,23.55206997,554.7,0,0,0,0,0,0,0,0,1,66.5,36.0,79.0,64,0,0,0,0,0,0,2,72,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
